time,open,high,low,close,HTF2 SHA (Open),HTF2 SHA (High,HTF2 SHA (Low),HTF2 SHA (Close),HTF1 SHA (Open),HTF1 SHA (High,HTF1 SHA (Low),HTF1 SHA (Close),Base SHA (Open),Base SHA (High,Base SHA (Low),Base SHA (Close),Entry Long,Entry Short,Exit,Active Stop,Base Dir,HTF1 Dir,HTF2 Dir,Alignment,Position,Volume
2022-08-01,26779.330807671522,26779.330807671522,19520,22019.425,22791.64538336519,22791.64538336519,22400.100843381235,22400.100843381235,21341.45536167642,21341.45536167642,20906.69361690147,20906.69361690147,41767.76830627982,41767.76830627982,37661.3296548299,37661.3296548299,,,,69002,-1,-1,-1,-1,-1,5692462.41571
2022-09-01,24399.37790383576,24399.37790383576,18125.98,20099.0075,21230.148993573213,21230.148993573213,20351.824994613416,20351.824994613416,19285.592171925382,19285.592171925382,19274.797286767454,19274.797286767454,39714.548164109496,39714.548164109496,35085.05880432714,35085.05880432714,,,,69002,-1,-1,-1,-1,-1,9838930.5097
2022-10-01,22249.19270191788,22249.19270191788,18190,19797.0875,19557.498518892644,19591.511544102756,19557.498518892644,19591.511544102756,19812.41633947668,20076.735260676898,19812.41633947668,20076.735260676898,37399.80284920526,37399.80284920526,32597.13768934868,32597.13768934868,,,,69002,-1,1,1,0,-1,7499121.81542
2022-11-01,21023.14010095894,21480.65,15476,18652.7575,19163.445423109428,19163.445423109428,17779.76848347347,17779.76848347347,16513.85979217252,16513.85979217252,16489.27169772251,16489.27169772251,34998.469775377926,34998.469775377926,30241.52998777127,30241.52998777127,,,,69002,-1,-1,-1,-1,-1,9127693.509065
2022-12-01,19837.94880047947,19837.94880047947,16256.3,17088.045,17304.742214798953,17304.742214798953,16993.19291050983,16993.19291050983,16799.793744420276,16799.793744420276,16736.69349293329,16736.69349293329,32619.999497430897,32619.999497430897,28076.7824525879,28076.7824525879,,,,69002,-1,-1,-1,-1,-1,5803833.88187
2023-01-01,18462.996900239734,23960.54,16499.01,20031.6125,18054.432694119314,20281.066135470934,18054.432694119314,20281.066135470934,22436.45558630742,22720.554558443666,22436.45558630742,22720.554558443666,30348.390676230963,30348.390676230963,26325.389815944287,26325.389815944287,,,,69002,-1,1,1,0,-1,7977028.8715
2023-02-01,19247.304700119865,25250,19247.304700119865,23216.942500000005,21875.71170594426,23111.713846759838,21875.71170594426,23111.713846759838,23793.78847552242,23793.78847552242,23698.333748777695,23698.333748777695,28336.890013704397,28336.890013704397,25100.517532987546,25100.517532987546,,,,69002,-1,-1,1,0,-1,8642691.25729
2023-03-01,21232.123600059935,29184.68,19549.09,25085.175,23029.495990151605,24627.358168072966,23029.495990151605,24627.358168072966,27214.125149309926,27470.085808437772,27214.125149309926,27470.085808437772,26718.70359260346,26718.70359260346,24409.999322454616,24409.999322454616,,,,69002,-1,1,1,0,-1,9516189.35846
2023-04-01,23158.649300029967,31000,23158.649300029967,28910.347499999996,27593.948510246013,28484.261994068584,27593.948510246013,28484.261994068584,28554.094787713075,28683.39242361884,28554.094787713075,28683.39242361884,25564.351316951528,25564.351316951528,24278.59413110017,24278.59413110017,,,,69002,-1,1,1,0,-1,1626745.5585
2023-05-01,26034.49840001498,29820,25811.46,28018.752500000002,28013.998599573573,28013.998599573573,27478.52805950015,27478.52805950015,26982.305825996074,27129.242483917227,26982.305825996074,27129.242483917227,24921.472614687787,24921.472614687787,24496.612472370634,24496.612472370634,,,,69002,-1,1,-1,0,-1,1302000.49221
2023-06-01,27026.625450007494,31431.94,24800,28478.575,26993.732772233743,27282.652824213754,26993.732772233743,27282.652824213754,29222.769845464347,29696.74759451883,29222.769845464347,29696.74759451883,24709.042458488497,24903.925266308517,24709.042458488497,24903.925266308517,,,28478.575,,1,1,1,1,0,1387207.48275
2023-07-01,27752.60022500375,31804.2,27752.60022500375,30092.585,29542.133912233232,29860.46574789287,29542.133912233232,29860.46574789287,29639.1424951277,29639.1424951277,29513.663721054298,29513.663721054298,24806.48379625573,25489.255334252273,24806.48379625573,25489.255334252273,27752.60022500375,,,15474,1,-1,1,0,1,925773.81731
2023-08-01,28922.592612501874,30244,25166,27645.76,29222.40257618857,29222.40257618857,27987.478255832582,27987.478255832582,26517.32432315885,26539.26172234548,26517.32432315885,26539.26172234548,25147.86951380962,25985.105616525863,25147.86951380962,25985.105616525863,,,,15474,1,1,-1,0,1,1025866.55023
2023-09-01,28284.176306250934,28284.176306250934,24901,26321.975,26896.093169507352,26896.093169507352,26447.454553965574,26447.454553965574,26546.10794222656,26596.723447884026,26546.10794222656,26596.723447884026,25566.487525155444,26302.07808484017,25566.487525155444,26302.07808484017,,,,15474,1,1,-1,0,1,809329.04893
